求解函数 f(x1, x2) = 100(x2 - x1^2)^2 + (1 - x1)^2 的极小值
初始点: (0, 0)
收敛条件: 梯度范数 < 1.0E-4

最速下降法:
第6185次迭代 f(x_i) = 0.000000061734255, x_1 = 0.999751541791098, x_2 = 0.999502978771760
第6186次迭代 f(x_i) = 0.000000061607788, x_1 = 0.999752126163532, x_2 = 0.999503024004779
第6187次迭代 f(x_i) = 0.000000061481645, x_1 = 0.999752050680081, x_2 = 0.999503996107858
第6188次迭代 f(x_i) = 0.000000061355772, x_1 = 0.999752633710125, x_2 = 0.999504041403355
第6189次迭代 f(x_i) = 0.000000061230179, x_1 = 0.999752558281572, x_2 = 0.999505011217135
第6190次迭代 f(x_i) = 0.000000061104846, x_1 = 0.999753140018273, x_2 = 0.999505056469775
第6191次迭代 f(x_i) = 0.000000060979741, x_1 = 0.999753064814028, x_2 = 0.999506024610543
第6192次迭代 f(x_i) = 0.000000060854888, x_1 = 0.999753645489065, x_2 = 0.999506069705911
第6193次迭代 f(x_i) = 0.000000060730329, x_1 = 0.999753570346571, x_2 = 0.999507035430762
第6194次迭代 f(x_i) = 0.000000060606034, x_1 = 0.999754149650661, x_2 = 0.999507080524895
第6195次迭代 f(x_i) = 0.000000060481938, x_1 = 0.999754074793061, x_2 = 0.999508044817729
第6196次迭代 f(x_i) = 0.000000060358094, x_1 = 0.999754652988501, x_2 = 0.999508089699210
第6197次迭代 f(x_i) = 0.000000060234456, x_1 = 0.999754578429426, x_2 = 0.999509052503432
第6198次迭代 f(x_i) = 0.000000060111074, x_1 = 0.999755155615598, x_2 = 0.999509097205539
第6199次迭代 f(x_i) = 0.000000059987988, x_1 = 0.999755081077609, x_2 = 0.999510057545077
第6200次迭代 f(x_i) = 0.000000059865159, x_1 = 0.999755657034908, x_2 = 0.999510102260360
第6201次迭代 f(x_i) = 0.000000059742635, x_1 = 0.999755582482000, x_2 = 0.999511060028700
第6202次迭代 f(x_i) = 0.000000059620368, x_1 = 0.999756157033750, x_2 = 0.999511104765664
第6203次迭代 f(x_i) = 0.000000059498286, x_1 = 0.999756082802659, x_2 = 0.999512061175419
第6204次迭代 f(x_i) = 0.000000059376461, x_1 = 0.999756656402407, x_2 = 0.999512105708706
第6205次迭代 f(x_i) = 0.000000059254938, x_1 = 0.999756582152837, x_2 = 0.999513059559594
第6206次迭代 f(x_i) = 0.000000059133669, x_1 = 0.999757154356405, x_2 = 0.999513104112667
第6207次迭代 f(x_i) = 0.000000059012585, x_1 = 0.999757080423735, x_2 = 0.999514056612330
第6208次迭代 f(x_i) = 0.000000058891754, x_1 = 0.999757651543091, x_2 = 0.999514100949918
第6209次迭代 f(x_i) = 0.000000058771120, x_1 = 0.999757577894461, x_2 = 0.999515051984592
第6210次迭代 f(x_i) = 0.000000058650736, x_1 = 0.999758148027716, x_2 = 0.999515096139596
第6211次迭代 f(x_i) = 0.000000058530644, x_1 = 0.999758074389146, x_2 = 0.999516044745105
第6212次迭代 f(x_i) = 0.000000058410797, x_1 = 0.999758643180181, x_2 = 0.999516088896953
第6213次迭代 f(x_i) = 0.000000058291152, x_1 = 0.999758569820941, x_2 = 0.999517036045243
第6214次迭代 f(x_i) = 0.000000058171748, x_1 = 0.999759137633459, x_2 = 0.999517080013484
第6215次迭代 f(x_i) = 0.000000058052641, x_1 = 0.999759064280717, x_2 = 0.999518024744315
第6216次迭代 f(x_i) = 0.000000057933769, x_1 = 0.999759630760023, x_2 = 0.999518068707658
第6217次迭代 f(x_i) = 0.000000057815106, x_1 = 0.999759557692378, x_2 = 0.999519011854553
第6218次迭代 f(x_i) = 0.000000057696694, x_1 = 0.999760123116333, x_2 = 0.999519055675459
第6219次迭代 f(x_i) = 0.000000057578545, x_1 = 0.999760050119135, x_2 = 0.999519996592003
第6220次迭代 f(x_i) = 0.000000057460646, x_1 = 0.999760614271046, x_2 = 0.999520040380183
第6221次迭代 f(x_i) = 0.000000057342951, x_1 = 0.999760541508554, x_2 = 0.999520979664017
第6222次迭代 f(x_i) = 0.000000057225508, x_1 = 0.999761104612952, x_2 = 0.999521023308587
第6223次迭代 f(x_i) = 0.000000057108323, x_1 = 0.999761031917117, x_2 = 0.999521960372951
第6224次迭代 f(x_i) = 0.000000056991388, x_1 = 0.999761593758178, x_2 = 0.999522003983182
第6225次迭代 f(x_i) = 0.000000056874655, x_1 = 0.999761521292607, x_2 = 0.999522939423261
第6226次迭代 f(x_i) = 0.000000056758171, x_1 = 0.999762082093922, x_2 = 0.999522982888734
第6227次迭代 f(x_i) = 0.000000056641944, x_1 = 0.999762009691276, x_2 = 0.999523916120157
第6228次迭代 f(x_i) = 0.000000056525963, x_1 = 0.999762569237881, x_2 = 0.999523959549706
第6229次迭代 f(x_i) = 0.000000056410186, x_1 = 0.999762497061117, x_2 = 0.999524891165214
第6230次迭代 f(x_i) = 0.000000056294651, x_1 = 0.999763055575670, x_2 = 0.999524934448882
第6231次迭代 f(x_i) = 0.000000056179376, x_1 = 0.999762983458157, x_2 = 0.999525863866483
第6232次迭代 f(x_i) = 0.000000056064340, x_1 = 0.999763540726547, x_2 = 0.999525907112671
第6233次迭代 f(x_i) = 0.000000055949512, x_1 = 0.999763468830595, x_2 = 0.999526834922671
第6234次迭代 f(x_i) = 0.000000055834918, x_1 = 0.999764025074554, x_2 = 0.999526878021880
第6235次迭代 f(x_i) = 0.000000055720589, x_1 = 0.999763953240568, x_2 = 0.999527803563084
第6236次迭代 f(x_i) = 0.000000055606501, x_1 = 0.999764508195643, x_2 = 0.999527846648879
第6237次迭代 f(x_i) = 0.000000055492603, x_1 = 0.999764436613610, x_2 = 0.999528770778588
第6238次迭代 f(x_i) = 0.000000055378932, x_1 = 0.999764990634527, x_2 = 0.999528813674972
第6239次迭代 f(x_i) = 0.000000055265551, x_1 = 0.999764919048584, x_2 = 0.999529735324769
第6240次迭代 f(x_i) = 0.000000055152402, x_1 = 0.999765471841825, x_2 = 0.999529778257920
第6241次迭代 f(x_i) = 0.000000055039527, x_1 = 0.999765400279713, x_2 = 0.999530697547375
第6242次迭代 f(x_i) = 0.000000054926886, x_1 = 0.999765951758160, x_2 = 0.999530740484228
第6243次迭代 f(x_i) = 0.000000054814427, x_1 = 0.999765880481002, x_2 = 0.999531658355837
第6244次迭代 f(x_i) = 0.000000054702206, x_1 = 0.999766430997600, x_2 = 0.999531701121277
第6245次迭代 f(x_i) = 0.000000054590249, x_1 = 0.999766359734522, x_2 = 0.999532616724636
第6246次迭代 f(x_i) = 0.000000054478518, x_1 = 0.999766908995782, x_2 = 0.999532659466731
第6247次迭代 f(x_i) = 0.000000054366988, x_1 = 0.999766837978856, x_2 = 0.999533573473780
第6248次迭代 f(x_i) = 0.000000054255693, x_1 = 0.999767386203601, x_2 = 0.999533616084463
第6249次迭代 f(x_i) = 0.000000054144641, x_1 = 0.999767315259045, x_2 = 0.999534528054002
第6250次迭代 f(x_i) = 0.000000054033812, x_1 = 0.999767862318689, x_2 = 0.999534570598892
第6251次迭代 f(x_i) = 0.000000053923204, x_1 = 0.999767791550578, x_2 = 0.999535480810552
第6252次迭代 f(x_i) = 0.000000053812818, x_1 = 0.999768337530769, x_2 = 0.999535523248158
第6253次迭代 f(x_i) = 0.000000053702673, x_1 = 0.999768266875686, x_2 = 0.999536431487461
第6254次迭代 f(x_i) = 0.000000053592749, x_1 = 0.999768811698821, x_2 = 0.999536473857906
第6255次迭代 f(x_i) = 0.000000053483045, x_1 = 0.999768741216198, x_2 = 0.999537380348155
第6256次迭代 f(x_i) = 0.000000053373559, x_1 = 0.999769284967558, x_2 = 0.999537422610127
第6257次迭代 f(x_i) = 0.000000053264316, x_1 = 0.999769214594257, x_2 = 0.999538327137710
第6258次迭代 f(x_i) = 0.000000053155287, x_1 = 0.999769757196536, x_2 = 0.999538369331178
第6259次迭代 f(x_i) = 0.000000053046481, x_1 = 0.999769687001782, x_2 = 0.999539271989685
第6260次迭代 f(x_i) = 0.000000052937907, x_1 = 0.999770228459026, x_2 = 0.999539314113946
第6261次迭代 f(x_i) = 0.000000052829539, x_1 = 0.999770158430778, x_2 = 0.999540215036570
第6262次迭代 f(x_i) = 0.000000052721396, x_1 = 0.999770698827708, x_2 = 0.999540257050582
第6263次迭代 f(x_i) = 0.000000052613484, x_1 = 0.999770628903244, x_2 = 0.999541156025006
第6264次迭代 f(x_i) = 0.000000052505791, x_1 = 0.999771168163004, x_2 = 0.999541197968506
第6265次迭代 f(x_i) = 0.000000052398313, x_1 = 0.999771098401200, x_2 = 0.999542095215734
第6266次迭代 f(x_i) = 0.000000052291049, x_1 = 0.999771636608148, x_2 = 0.999542137047858
第6267次迭代 f(x_i) = 0.000000052184023, x_1 = 0.999771566956498, x_2 = 0.999543032228687
第6268次迭代 f(x_i) = 0.000000052077224, x_1 = 0.999772103953854, x_2 = 0.999543074029122
第6269次迭代 f(x_i) = 0.000000051970610, x_1 = 0.999772034525214, x_2 = 0.999543967658064
第6270次迭代 f(x_i) = 0.000000051864222, x_1 = 0.999772570526806, x_2 = 0.999544009321214
第6271次迭代 f(x_i) = 0.000000051758070, x_1 = 0.999772501161274, x_2 = 0.999544900839630
第6272次迭代 f(x_i) = 0.000000051652143, x_1 = 0.999773035961389, x_2 = 0.999544942469641
第6273次迭代 f(x_i) = 0.000000051546400, x_1 = 0.999772966814805, x_2 = 0.999545832444094
第6274次迭代 f(x_i) = 0.000000051440881, x_1 = 0.999773500626376, x_2 = 0.999545873935811
第6275次迭代 f(x_i) = 0.000000051335596, x_1 = 0.999773431539513, x_2 = 0.999546761809936
第6276次迭代 f(x_i) = 0.000000051230533, x_1 = 0.999773964157648, x_2 = 0.999546803267090
第6277次迭代 f(x_i) = 0.000000051125655, x_1 = 0.999773895285728, x_2 = 0.999547689605125
第6278次迭代 f(x_i) = 0.000000051020995, x_1 = 0.999774426922472, x_2 = 0.999547730922999
第6279次迭代 f(x_i) = 0.000000050916573, x_1 = 0.999774358106939, x_2 = 0.999548615170844
第6280次迭代 f(x_i) = 0.000000050812365, x_1 = 0.999774888558217, x_2 = 0.999548656452756
第6281次迭代 f(x_i) = 0.000000050708347, x_1 = 0.999774819953672, x_2 = 0.999549539172333
第6282次迭代 f(x_i) = 0.000000050604538, x_1 = 0.999775349430647, x_2 = 0.999549580314001
第6283次迭代 f(x_i) = 0.000000050500973, x_1 = 0.999775280885254, x_2 = 0.999550460875799
第6284次迭代 f(x_i) = 0.000000050397622, x_1 = 0.999775809135886, x_2 = 0.999550502004515
第6285次迭代 f(x_i) = 0.000000050294447, x_1 = 0.999775740830564, x_2 = 0.999551381224653
第6286次迭代 f(x_i) = 0.000000050191474, x_1 = 0.999776268063762, x_2 = 0.999551422162767
第6287次迭代 f(x_i) = 0.000000050088677, x_1 = 0.999776200037433, x_2 = 0.999552300022620
第6288次迭代 f(x_i) = 0.000000049986089, x_1 = 0.999776726343788, x_2 = 0.999552340800494
第6289次迭代 f(x_i) = 0.000000049883750, x_1 = 0.999776658343586, x_2 = 0.999553216409932
第6290次迭代 f(x_i) = 0.000000049781624, x_1 = 0.999777183522675, x_2 = 0.999553257203233
第6291次迭代 f(x_i) = 0.000000049679751, x_1 = 0.999777115515989, x_2 = 0.999554130465016
第6292次迭代 f(x_i) = 0.000000049578093, x_1 = 0.999777639406486, x_2 = 0.999554171281604
第6293次迭代 f(x_i) = 0.000000049476586, x_1 = 0.999777571690834, x_2 = 0.999555043425808
第6294次迭代 f(x_i) = 0.000000049375279, x_1 = 0.999778094656398, x_2 = 0.999555084011264
第6295次迭代 f(x_i) = 0.000000049274164, x_1 = 0.999778027152568, x_2 = 0.999555954599647
第6296次迭代 f(x_i) = 0.000000049173253, x_1 = 0.999778549126950, x_2 = 0.999555995062128
第6297次迭代 f(x_i) = 0.000000049072572, x_1 = 0.999778481701721, x_2 = 0.999556863630737
第6298次迭代 f(x_i) = 0.000000048972095, x_1 = 0.999779002514480, x_2 = 0.999556904056722
第6299次迭代 f(x_i) = 0.000000048871805, x_1 = 0.999778935297194, x_2 = 0.999557771077383
第6300次迭代 f(x_i) = 0.000000048771720, x_1 = 0.999779455125837, x_2 = 0.999557811379395
第6301次迭代 f(x_i) = 0.000000048671859, x_1 = 0.999779387983833, x_2 = 0.999558676390046
第6302次迭代 f(x_i) = 0.000000048572205, x_1 = 0.999779906658602, x_2 = 0.999558716654217
第6303次迭代 f(x_i) = 0.000000048472733, x_1 = 0.999779839720715, x_2 = 0.999559580124745
第6304次迭代 f(x_i) = 0.000000048373466, x_1 = 0.999780357418368, x_2 = 0.999559620263966
第6305次迭代 f(x_i) = 0.000000048274421, x_1 = 0.999780290552497, x_2 = 0.999560481734190
第6306次迭代 f(x_i) = 0.000000048175581, x_1 = 0.999780807103954, x_2 = 0.999560521834249
第6307次迭代 f(x_i) = 0.000000048076922, x_1 = 0.999780740438425, x_2 = 0.999561381772124
第6308次迭代 f(x_i) = 0.000000047978466, x_1 = 0.999781256019704, x_2 = 0.999561421746278
第6309次迭代 f(x_i) = 0.000000047880230, x_1 = 0.999781189422974, x_2 = 0.999562279693497
第6310次迭代 f(x_i) = 0.000000047782197, x_1 = 0.999781703865667, x_2 = 0.999562319627193
第6311次迭代 f(x_i) = 0.000000047684345, x_1 = 0.999781637465554, x_2 = 0.999563176049787
第6312次迭代 f(x_i) = 0.000000047586691, x_1 = 0.999782150944943, x_2 = 0.999563215856644
第6313次迭代 f(x_i) = 0.000000047489261, x_1 = 0.999782084610462, x_2 = 0.999564070298172
第6314次迭代 f(x_i) = 0.000000047392025, x_1 = 0.999782596958808, x_2 = 0.999564110063298
第6315次迭代 f(x_i) = 0.000000047294975, x_1 = 0.999782530823096, x_2 = 0.999564962912727
第6316次迭代 f(x_i) = 0.000000047198127, x_1 = 0.999783042167793, x_2 = 0.999565002573678
第6317次迭代 f(x_i) = 0.000000047101485, x_1 = 0.999782976130086, x_2 = 0.999565853578302
第6318次迭代 f(x_i) = 0.000000047005040, x_1 = 0.999783486398385, x_2 = 0.999565893172689
第6319次迭代 f(x_i) = 0.000000046908787, x_1 = 0.999783420514468, x_2 = 0.999566742541576
第6320次迭代 f(x_i) = 0.000000046812726, x_1 = 0.999783929786059, x_2 = 0.999566782030800
第6321次迭代 f(x_i) = 0.000000046716879, x_1 = 0.999783864002727, x_2 = 0.999567629489149
第6322次迭代 f(x_i) = 0.000000046621227, x_1 = 0.999784372158263, x_2 = 0.999567668934114
第6323次迭代 f(x_i) = 0.000000046525755, x_1 = 0.999784306566362, x_2 = 0.999568514816228
第6324次迭代 f(x_i) = 0.000000046430484, x_1 = 0.999784813732157, x_2 = 0.999568554155017
第6325次迭代 f(x_i) = 0.000000046335414, x_1 = 0.999784748231780, x_2 = 0.999569398210236
第6326次迭代 f(x_i) = 0.000000046240538, x_1 = 0.999785254335647, x_2 = 0.999569437480173
第6327次迭代 f(x_i) = 0.000000046145853, x_1 = 0.999785188991474, x_2 = 0.999570279795733
第6328次迭代 f(x_i) = 0.000000046051369, x_1 = 0.999785694037043, x_2 = 0.999570318996231
第6329次迭代 f(x_i) = 0.000000045957067, x_1 = 0.999785628838011, x_2 = 0.999571159696280
第6330次迭代 f(x_i) = 0.000000045862958, x_1 = 0.999786132904113, x_2 = 0.999571198789158
第6331次迭代 f(x_i) = 0.000000045769054, x_1 = 0.999786067797602, x_2 = 0.999572037601676
第6332次迭代 f(x_i) = 0.000000045675345, x_1 = 0.999786570766067, x_2 = 0.999572076647235
第6333次迭代 f(x_i) = 0.000000045581811, x_1 = 0.999786505842039, x_2 = 0.999572913903094
第6334次迭代 f(x_i) = 0.000000045488472, x_1 = 0.999787007837848, x_2 = 0.999572952840073
第6335次迭代 f(x_i) = 0.000000045395334, x_1 = 0.999786943003173, x_2 = 0.999573788217522
第6336次迭代 f(x_i) = 0.000000045302392, x_1 = 0.999787443908625, x_2 = 0.999573827105984
第6337次迭代 f(x_i) = 0.000000045209621, x_1 = 0.999787379247216, x_2 = 0.999574661008005
第6338次迭代 f(x_i) = 0.000000045117035, x_1 = 0.999787879232868, x_2 = 0.999574699763900
第6339次迭代 f(x_i) = 0.000000045024668, x_1 = 0.999787814626513, x_2 = 0.999575531627354
第6340次迭代 f(x_i) = 0.000000044932491, x_1 = 0.999788313454457, x_2 = 0.999575570370835
第6341次迭代 f(x_i) = 0.000000044840472, x_1 = 0.999788249083256, x_2 = 0.999576400847878
第6342次迭代 f(x_i) = 0.000000044748647, x_1 = 0.999788746997952, x_2 = 0.999576439457943
第6343次迭代 f(x_i) = 0.000000044657030, x_1 = 0.999788682669622, x_2 = 0.999577268024313
第6344次迭代 f(x_i) = 0.000000044565594, x_1 = 0.999789179508291, x_2 = 0.999577306583550
第6345次迭代 f(x_i) = 0.000000044474339, x_1 = 0.999789115352063, x_2 = 0.999578133616372
第6346次迭代 f(x_i) = 0.000000044383263, x_1 = 0.999789611238115, x_2 = 0.999578172064291
第6347次迭代 f(x_i) = 0.000000044292396, x_1 = 0.999789547171188, x_2 = 0.999578997128044
第6348次迭代 f(x_i) = 0.000000044201721, x_1 = 0.999790041914447, x_2 = 0.999579035560927
第6349次迭代 f(x_i) = 0.000000044111197, x_1 = 0.999789978066228, x_2 = 0.999579859369731
第6350次迭代 f(x_i) = 0.000000044020852, x_1 = 0.999790471982797, x_2 = 0.999579897630748
第6351次迭代 f(x_i) = 0.000000043930741, x_1 = 0.999790408131002, x_2 = 0.999580719159519
第6352次迭代 f(x_i) = 0.000000043840819, x_1 = 0.999790900913474, x_2 = 0.999580757473171
第6353次迭代 f(x_i) = 0.000000043751101, x_1 = 0.999790837108211, x_2 = 0.999581577067615
第6354次迭代 f(x_i) = 0.000000043661566, x_1 = 0.999791328797677, x_2 = 0.999581615345050
第6355次迭代 f(x_i) = 0.000000043572196, x_1 = 0.999791265182380, x_2 = 0.999582433525980
第6356次迭代 f(x_i) = 0.000000043483003, x_1 = 0.999791755974465, x_2 = 0.999582471670592
第6357次迭代 f(x_i) = 0.000000043394023, x_1 = 0.999791692411986, x_2 = 0.999583287809917
第6358次迭代 f(x_i) = 0.000000043305229, x_1 = 0.999792182044966, x_2 = 0.999583325953741
第6359次迭代 f(x_i) = 0.000000043216579, x_1 = 0.999792118727593, x_2 = 0.999584140838614
第6360次迭代 f(x_i) = 0.000000043128113, x_1 = 0.999792607514683, x_2 = 0.999584178826253
第6361次迭代 f(x_i) = 0.000000043039861, x_1 = 0.999792544207691, x_2 = 0.999584991629789
第6362次迭代 f(x_i) = 0.000000042951791, x_1 = 0.999793031843037, x_2 = 0.999585029615338
第6363次迭代 f(x_i) = 0.000000042863866, x_1 = 0.999792968777540, x_2 = 0.999585841170856
第6364次迭代 f(x_i) = 0.000000042776121, x_1 = 0.999793455573063, x_2 = 0.999585878999558
第6365次迭代 f(x_i) = 0.000000042688591, x_1 = 0.999793392515317, x_2 = 0.999586688483547
第6366次迭代 f(x_i) = 0.000000042601238, x_1 = 0.999793878166391, x_2 = 0.999586726308877
第6367次迭代 f(x_i) = 0.000000042514034, x_1 = 0.999793815352113, x_2 = 0.999587534479989
第6368次迭代 f(x_i) = 0.000000042427013, x_1 = 0.999794300124639, x_2 = 0.999587572170193
第6369次迭代 f(x_i) = 0.000000042340190, x_1 = 0.999794237345740, x_2 = 0.999588378443634
第6370次迭代 f(x_i) = 0.000000042253541, x_1 = 0.999794721053422, x_2 = 0.999588416093026
第6371次迭代 f(x_i) = 0.000000042167058, x_1 = 0.999794658459994, x_2 = 0.999589220866285
第6372次迭代 f(x_i) = 0.000000042080754, x_1 = 0.999795141223119, x_2 = 0.999589258415903
第6373次迭代 f(x_i) = 0.000000041994635, x_1 = 0.999795078720087, x_2 = 0.999590061450328
第6374次迭代 f(x_i) = 0.000000041908688, x_1 = 0.999795560469819, x_2 = 0.999590098935758
第6375次迭代 f(x_i) = 0.000000041822917, x_1 = 0.999795498118841, x_2 = 0.999590900314352
第6376次迭代 f(x_i) = 0.000000041737327, x_1 = 0.999795978858581, x_2 = 0.999590937735063
第6377次迭代 f(x_i) = 0.000000041651901, x_1 = 0.999795916649149, x_2 = 0.999591737575997
第6378次迭代 f(x_i) = 0.000000041566651, x_1 = 0.999796396453944, x_2 = 0.999591774895638
第6379次迭代 f(x_i) = 0.000000041481585, x_1 = 0.999796334336031, x_2 = 0.999592572939910
第6380次迭代 f(x_i) = 0.000000041396698, x_1 = 0.999796813093240, x_2 = 0.999592610215959
第6381次迭代 f(x_i) = 0.000000041311966, x_1 = 0.999796751152544, x_2 = 0.999593406778526
第6382次迭代 f(x_i) = 0.000000041227415, x_1 = 0.999797228981183, x_2 = 0.999593443952646
第6383次迭代 f(x_i) = 0.000000041143041, x_1 = 0.999797167123636, x_2 = 0.999594238797269
第6384次迭代 f(x_i) = 0.000000041058840, x_1 = 0.999797643955534, x_2 = 0.999594275904700
第6385次迭代 f(x_i) = 0.000000040974808, x_1 = 0.999797582242203, x_2 = 0.999595069113518
第6386次迭代 f(x_i) = 0.000000040890954, x_1 = 0.999798058080688, x_2 = 0.999595106153755
第6387次迭代 f(x_i) = 0.000000040807262, x_1 = 0.999797996501213, x_2 = 0.999595897843713
第6388次迭代 f(x_i) = 0.000000040723740, x_1 = 0.999798471420528, x_2 = 0.999595934780795
第6389次迭代 f(x_i) = 0.000000040640402, x_1 = 0.999798409925430, x_2 = 0.999596724695512
第6390次迭代 f(x_i) = 0.000000040557234, x_1 = 0.999798883814041, x_2 = 0.999596761586350
第6391次迭代 f(x_i) = 0.000000040474225, x_1 = 0.999798822488182, x_2 = 0.999597550037555
第6392次迭代 f(x_i) = 0.000000040391385, x_1 = 0.999799295463859, x_2 = 0.999597586824424
第6393次迭代 f(x_i) = 0.000000040308728, x_1 = 0.999799234219568, x_2 = 0.999598373508881
第6394次迭代 f(x_i) = 0.000000040226238, x_1 = 0.999799706171219, x_2 = 0.999598410248467
第6395次迭代 f(x_i) = 0.000000040143907, x_1 = 0.999799645093027, x_2 = 0.999599195476623
第6396次迭代 f(x_i) = 0.000000040061743, x_1 = 0.999800116137924, x_2 = 0.999599232111445
第6397次迭代 f(x_i) = 0.000000039979761, x_1 = 0.999800055138534, x_2 = 0.999600015581296
第6398次迭代 f(x_i) = 0.000000039897944, x_1 = 0.999800525166025, x_2 = 0.999600052167815
第6399次迭代 f(x_i) = 0.000000039816287, x_1 = 0.999800464329635, x_2 = 0.999600834188532
第6400次迭代 f(x_i) = 0.000000039734792, x_1 = 0.999800933456498, x_2 = 0.999600870669508
第6401次迭代 f(x_i) = 0.000000039653482, x_1 = 0.999800872704857, x_2 = 0.999601650828959
第6402次迭代 f(x_i) = 0.000000039572345, x_1 = 0.999801340750942, x_2 = 0.999601687295595
第6403次迭代 f(x_i) = 0.000000039491342, x_1 = 0.999801280211861, x_2 = 0.999602466200768
第6404次迭代 f(x_i) = 0.000000039410509, x_1 = 0.999801747433288, x_2 = 0.999602502526157
第6405次迭代 f(x_i) = 0.000000039329866, x_1 = 0.999801686914987, x_2 = 0.999603279502465
第6406次迭代 f(x_i) = 0.000000039249389, x_1 = 0.999802153062424, x_2 = 0.999603315812391
第6407次迭代 f(x_i) = 0.000000039169051, x_1 = 0.999802092753452, x_2 = 0.999604091540733
第6408次迭代 f(x_i) = 0.000000039088874, x_1 = 0.999802558081967, x_2 = 0.999604127708810
第6409次迭代 f(x_i) = 0.000000039008893, x_1 = 0.999802497796667, x_2 = 0.999604901449088
第6410次迭代 f(x_i) = 0.000000038929078, x_1 = 0.999802962015048, x_2 = 0.999604937622033
第6411次迭代 f(x_i) = 0.000000038849391, x_1 = 0.999802901968148, x_2 = 0.999605710235691
第6412次迭代 f(x_i) = 0.000000038769864, x_1 = 0.999803365302793, x_2 = 0.999605746235979
第6413次迭代 f(x_i) = 0.000000038690473, x_1 = 0.999803305490971, x_2 = 0.999606517659674
第6414次迭代 f(x_i) = 0.000000038611241, x_1 = 0.999803768021387, x_2 = 0.999606553514047
第6415次迭代 f(x_i) = 0.000000038532205, x_1 = 0.999803708222620, x_2 = 0.999607322965368
第6416次迭代 f(x_i) = 0.000000038453328, x_1 = 0.999804169659543, x_2 = 0.999607358819561
第6417次迭代 f(x_i) = 0.000000038374584, x_1 = 0.999804110092543, x_2 = 0.999608127086963
第6418次迭代 f(x_i) = 0.000000038296000, x_1 = 0.999804570730875, x_2 = 0.999608162794666
第6419次迭代 f(x_i) = 0.000000038217609, x_1 = 0.999804511174542, x_2 = 0.999608929098933
第6420次迭代 f(x_i) = 0.000000038139376, x_1 = 0.999804970726187, x_2 = 0.999608964805292
第6421次迭代 f(x_i) = 0.000000038061277, x_1 = 0.999804911403580, x_2 = 0.999609729864232
第6422次迭代 f(x_i) = 0.000000037983341, x_1 = 0.999805370119918, x_2 = 0.999609765444693
第6423次迭代 f(x_i) = 0.000000037905584, x_1 = 0.999805310834227, x_2 = 0.999610528704952
第6424次迭代 f(x_i) = 0.000000037827983, x_1 = 0.999805768539058, x_2 = 0.999610564248715
第6425次迭代 f(x_i) = 0.000000037750528, x_1 = 0.999805709432320, x_2 = 0.999611326086381
第6426次迭代 f(x_i) = 0.000000037673237, x_1 = 0.999806166239335, x_2 = 0.999611361537721
第6427次迭代 f(x_i) = 0.000000037596108, x_1 = 0.999806107218442, x_2 = 0.999612121768369
第6428次迭代 f(x_i) = 0.000000037519132, x_1 = 0.999806563088500, x_2 = 0.999612157147963
第6429次迭代 f(x_i) = 0.000000037442319, x_1 = 0.999806504189055, x_2 = 0.999612915821532
第6430次迭代 f(x_i) = 0.000000037365659, x_1 = 0.999806959125218, x_2 = 0.999612951128957
第6431次迭代 f(x_i) = 0.000000037289159, x_1 = 0.999806900345835, x_2 = 0.999613708249205
第6432次迭代 f(x_i) = 0.000000037212813, x_1 = 0.999807354351154, x_2 = 0.999613743484040
第6433次迭代 f(x_i) = 0.000000037136627, x_1 = 0.999807295690454, x_2 = 0.999614499054714
第6434次迭代 f(x_i) = 0.000000037060592, x_1 = 0.999807748767967, x_2 = 0.999614534216544
第6435次迭代 f(x_i) = 0.000000036984719, x_1 = 0.999807690224582, x_2 = 0.999615288241381
第6436次迭代 f(x_i) = 0.000000036908995, x_1 = 0.999808142377313, x_2 = 0.999615323329794
第6437次迭代 f(x_i) = 0.000000036833432, x_1 = 0.999808083958218, x_2 = 0.999616075705211
第6438次迭代 f(x_i) = 0.000000036758031, x_1 = 0.999808535121827, x_2 = 0.999616110753469
第6439次迭代 f(x_i) = 0.000000036682765, x_1 = 0.999808476862903, x_2 = 0.999616861837611
第6440次迭代 f(x_i) = 0.000000036607649, x_1 = 0.999808927216608, x_2 = 0.999616896757216
第6441次迭代 f(x_i) = 0.000000036532714, x_1 = 0.999808868992161, x_2 = 0.999617645973724
第6442次迭代 f(x_i) = 0.000000036457932, x_1 = 0.999809318295824, x_2 = 0.999617680885820
第6443次迭代 f(x_i) = 0.000000036383278, x_1 = 0.999809260287547, x_2 = 0.999618428890945
第6444次迭代 f(x_i) = 0.000000036308778, x_1 = 0.999809708786866, x_2 = 0.999618463673793
第6445次迭代 f(x_i) = 0.000000036234453, x_1 = 0.999809650810685, x_2 = 0.999619209820046
第6446次迭代 f(x_i) = 0.000000036160283, x_1 = 0.999810098266499, x_2 = 0.999619244594298
第6447次迭代 f(x_i) = 0.000000036086237, x_1 = 0.999810040503380, x_2 = 0.999619989535238
第6448次迭代 f(x_i) = 0.000000036012347, x_1 = 0.999810487160360, x_2 = 0.999620024179663
第6449次迭代 f(x_i) = 0.000000035938628, x_1 = 0.999810429426995, x_2 = 0.999620767270441
第6450次迭代 f(x_i) = 0.000000035865065, x_1 = 0.999810875046951, x_2 = 0.999620801905203
第6451次迭代 f(x_i) = 0.000000035791623, x_1 = 0.999810817518510, x_2 = 0.999621543862070
